rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.03,1.0,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6630.586570878365,0.10509776181306085,0.05134438745151271,-0.05888481630994469,0.06809674649124285,0.7706809373366281,0.8563658824686482,41,0.36585365853658536,0.19810109077501098,-0.06429584361492796,1.887232911702094,3,0.0,-0.05960064994996405,0.08219235664156206,5.984175984574578,117.9058043998227,0.09226275595703243
0.08,1.0,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6437.744387042288,0.07295739784038124,0.03591161534200937,-0.038347586896737895,0.04606977860802425,0.7903711534743267,0.7442178720227186,35,0.42857142857142855,0.14810439121860414,-0.06119775318889396,1.827485808663287,0,,,0.0645333066932986,5.096006297577623,100.57657610642885,0.09220350866964454
0.08,1.0,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6534.370560162665,0.08906176002711086,0.04367282226349767,-0.05278478967253797,0.056080219868048564,0.7916818016040199,0.9173710380243013,41,0.34146341463414637,0.21698334438929748,-0.07225561824593667,1.6505697072263434,3,0.0,-0.05960064994996405,0.06627463732629696,5.842123316533653,117.05339132315336,0.08852177831933801
0.05,1.5,0.08,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6151.843074729308,0.025307179121551338,0.01260056600608439,-0.021033028050274627,0.016286168916084334,0.778498162263537,0.4710846070789804,9,0.6666666666666666,0.11682878430276934,-0.07333751521720762,2.659104307156906,4,0.75,0.07767676077830307,0.01757636814349613,1.1373614618383296,24.824345438450145,0.08826720154063411
0.08,1.5,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6373.288633093962,0.06221477218232696,0.030702040543627573,-0.0457235704614386,0.04077311696492556,0.7634895946324165,0.7221437552861921,28,0.5,0.15258195294452687,-0.08335559387712134,1.708291816270335,0,,,0.05190887491053597,4.127602469157264,80.76606886964551,0.08418921477614993
0.05,1.0,0.08,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6217.76860512548,0.03629476752091332,0.018022981102693736,-0.04008037994960856,0.022241109745048535,0.8158300357951391,0.6143933011376768,18,0.5,0.12634509046341635,-0.05413547967884468,1.8518155014311117,0,,,0.03844110231474948,2.791240130258903,52.74771129786985,0.07956579470740338
0.05,1.2,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6342.991338363009,0.057165223060501535,0.028244209124749453,-0.05012416712260548,0.03778651865364812,0.7574570714318866,0.7075923583653952,50,0.5,0.09371610571458967,-0.06385902887677836,1.5009549363681398,0,,,0.06079946887541988,7.2694193141789984,143.6170024934149,0.07892783270663538
0.03,1.0,0.08,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6180.520461859646,0.03008674364327435,0.014962843913878032,-0.03335074960050921,0.019310914760529957,0.7802623358872844,0.5469683699916512,27,0.5185185185185185,0.07165702940613342,-0.04406578787343088,1.6778850143343877,0,,,0.032977560420451385,3.898824388083239,77.39320424216554,0.07723962862827781
0.05,1.5,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6333.161950832639,0.05552699180543996,0.02744555394974446,-0.042168582273180544,0.03890416533062427,0.7168097699267687,0.5783563365355828,25,0.48,0.16096484380106843,-0.08374368795256451,1.6909155548360204,0,,,0.05752851131183481,3.6611150179888106,71.96709523697893,0.07704223980583107
0.05,1.5,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6117.865393814672,0.019644232302445275,0.009794557218535394,-0.020112468207290513,0.014614172157051557,0.6755467958323904,0.3098814856644813,9,0.6666666666666666,0.1026166035592773,-0.07333751521720762,2.287849201494877,4,0.75,0.08101240325556835,0.01027654842819913,1.1316985150192236,24.790333745842904,0.07562633603146252
