Date,QQQ
2022-09-19,284.85333251953125
2022-09-20,282.5827331542969
2022-09-21,277.5228576660156
2022-09-22,274.10711669921875
2022-09-23,269.64422607421875
2022-09-26,268.5284423828125
2022-09-27,268.6361083984375
2022-09-28,273.9798889160156
2022-09-29,266.0816345214844
2022-09-30,261.56982421875
2022-10-03,267.7063903808594
2022-10-04,276.1232604980469
2022-10-05,275.97650146484375
2022-10-06,273.8037109375
2022-10-07,263.37066650390625
2022-10-10,260.73797607421875
2022-10-11,257.1559143066406
2022-10-12,257.0677490234375
2022-10-13,263.0966491699219
2022-10-14,255.18862915039062
2022-10-17,263.6153564453125
2022-10-18,265.699951171875
2022-10-19,264.7310485839844
2022-10-20,263.3804626464844
2022-10-21,269.55609130859375
2022-10-24,272.5215759277344
2022-10-25,278.1589050292969
2022-10-26,272.0126647949219
2022-10-27,267.0603942871094
2022-10-28,275.2325134277344
2022-10-31,272.0322265625
2022-11-01,269.252685546875
2022-11-02,260.0234069824219
2022-11-03,254.94393920898438
2022-11-04,259.044677734375
2022-11-07,261.89276123046875
2022-11-08,263.8013610839844
2022-11-09,257.7137145996094
2022-11-10,276.7300109863281
2022-11-11,281.8291320800781
2022-11-14,279.3627624511719
2022-11-15,283.2287292480469
2022-11-16,279.3627624511719
2022-11-17,278.7461853027344
2022-11-18,278.7559509277344
2022-11-21,275.88836669921875
2022-11-22,279.8618469238281
2022-11-23,282.6708068847656
2022-11-25,280.81121826171875
2022-11-28,276.6908874511719
2022-11-29,274.596435546875
2022-11-30,287.1141662597656
2022-12-01,287.4665222167969
2022-12-02,286.3214111328125
2022-12-05,281.51593017578125
2022-12-06,275.6828308105469
2022-12-07,274.5573425292969
2022-12-08,277.806640625
2022-12-09,276.03521728515625
2022-12-12,279.49981689453125
2022-12-13,282.5044250488281
2022-12-14,280.40997314453125
2022-12-15,270.9948425292969
2022-12-16,268.4110107421875
2022-12-19,264.63885498046875
2022-12-20,264.4328918457031
2022-12-21,268.26873779296875
2022-12-22,261.7055358886719
2022-12-23,262.29412841796875
2022-12-27,258.5858154296875
2022-12-28,255.1717529296875
2022-12-29,261.3916015625
2022-12-30,261.2345886230469
2023-01-03,259.46875
2023-01-04,260.7048645019531
2023-01-05,256.6236877441406
2023-01-06,263.7068786621094
2023-01-09,265.4139099121094
2023-01-10,267.6605224609375
2023-01-11,272.29107666015625
2023-01-12,273.7626037597656
2023-01-13,275.6462097167969
2023-01-17,276.2054443359375
2023-01-18,272.6148376464844
2023-01-19,269.9364929199219
2023-01-20,277.3238525390625
2023-01-23,283.48486328125
2023-01-24,282.90606689453125
2023-01-25,282.2782287597656
2023-01-26,287.7818298339844
2023-01-27,290.64654541015625
2023-01-30,284.7700500488281
2023-01-31,289.0376281738281
2023-02-01,295.21832275390625
2023-02-02,305.8136291503906
2023-02-03,300.37860107421875
2023-02-06,297.83770751953125
2023-02-07,304.0085144042969
2023-02-08,298.6029052734375
2023-02-09,295.9638671875
2023-02-10,294.0213928222656
2023-02-13,298.7304992675781
2023-02-14,300.9378356933594
