Date,TECH
2006-04-07,11.892549514770508
2006-04-10,11.8091402053833
2006-04-11,11.813307762145996
2006-04-12,11.846673965454102
2006-04-13,11.798713684082031
2006-04-17,11.794537544250488
2006-04-18,12.019752502441406
2006-04-19,12.12402057647705
2006-04-20,12.151124954223633
2006-04-21,12.02184009552002
2006-04-24,12.03434944152832
2006-04-25,12.088567733764648
2006-04-26,11.892549514770508
2006-04-27,11.76743221282959
2006-04-28,11.815391540527344
