Date,WEC
2009-09-02,12.950237274169922
2009-09-03,12.935799598693848
2009-09-04,12.956023216247559
2009-09-08,13.028220176696777
2009-09-09,13.010893821716309
2009-09-10,12.938693046569824
2009-09-11,12.8895902633667
2009-09-14,13.01667308807373
2009-09-15,13.146636009216309
2009-09-16,13.181286811828613
2009-09-17,13.149524688720703
2009-09-18,13.071542739868164
2009-09-21,13.00800895690918
2009-09-22,12.941577911376953
2009-09-23,12.94446849822998
2009-09-24,12.938693046569824
2009-09-25,12.849160194396973
2009-09-28,13.042661666870117
2009-09-29,13.163962364196777
2009-09-30,13.045551300048828
2009-10-01,12.924243927001953
2009-10-02,12.788505554199219
2009-10-05,12.707640647888184
2009-10-06,12.85782527923584
2009-10-07,12.869378089904785
2009-10-08,12.834716796875
2009-10-09,12.843385696411133
