Date,CRM
2020-05-01,154.1074676513672
2020-05-04,159.13365173339844
2020-05-05,160.88790893554688
2020-05-06,161.3018035888672
2020-05-07,167.4416961669922
2020-05-08,173.35484313964844
2020-05-11,180.02691650390625
2020-05-12,174.97113037109375
2020-05-13,167.18545532226562
2020-05-14,164.58363342285156
2020-05-15,168.85098266601562
2020-05-18,170.00405883789062
2020-05-19,173.4928436279297
2020-05-20,174.36997985839844
2020-05-21,172.72415161132812
2020-05-22,175.2766571044922
2020-05-26,173.96588134765625
2020-05-27,174.04473876953125
2020-05-28,178.47964477539062
2020-05-29,172.26092529296875
2020-06-01,173.8082275390625
2020-06-02,171.70901489257812
2020-06-03,172.45802307128906
2020-06-04,168.95941162109375
2020-06-05,171.36410522460938
2020-06-08,173.99546813964844
2020-06-09,172.03424072265625
2020-06-10,179.46514892578125
2020-06-11,169.5605926513672
2020-06-12,172.57630920410156
2020-06-15,176.02566528320312
2020-06-16,177.86859130859375
2020-06-17,178.7752685546875
2020-06-18,184.9447021484375
2020-06-19,184.2449951171875
2020-06-22,188.87698364257812
2020-06-23,186.32444763183594
2020-06-24,182.86524963378906
2020-06-25,185.61488342285156
2020-06-26,180.5196533203125
2020-06-29,180.6773681640625
2020-06-30,184.61949157714844
2020-07-01,189.11349487304688
2020-07-02,189.7442626953125
2020-07-06,194.85916137695312
2020-07-07,193.53855895996094
2020-07-08,197.38211059570312
2020-07-09,197.83544921875
2020-07-10,196.00238037109375
2020-07-13,185.61488342285156
2020-07-14,186.8172149658203
2020-07-15,185.3684844970703
2020-07-16,182.82583618164062
2020-07-17,185.06298828125
2020-07-20,192.26718139648438
2020-07-21,188.03927612304688
2020-07-22,188.54190063476562
2020-07-23,185.81198120117188
2020-07-24,185.76271057128906
2020-07-27,188.19696044921875
2020-07-28,186.75807189941406
2020-07-29,190.80865478515625
2020-07-30,188.92626953125
2020-07-31,192.03067016601562
2020-08-03,200.24998474121094
2020-08-04,198.49575805664062
2020-08-05,199.70794677734375
2020-08-06,204.783447265625
2020-08-07,198.14096069335938
2020-08-10,194.3072509765625
2020-08-11,189.21206665039062
2020-08-12,189.83294677734375
2020-08-13,192.3164825439453
2020-08-14,190.66079711914062
2020-08-17,193.89332580566406
2020-08-18,201.05813598632812
2020-08-19,202.1422119140625
2020-08-20,206.47854614257812
2020-08-21,204.52720642089844
2020-08-24,205.44374084472656
2020-08-25,212.92391967773438
2020-08-26,268.3797302246094
2020-08-27,272.3218688964844
2020-08-28,267.1773986816406
2020-08-31,268.7049560546875
2020-09-01,277.1805725097656
2020-09-02,272.6864929199219
2020-09-03,261.175537109375
2020-09-04,251.0146942138672
2020-09-08,237.7790069580078
2020-09-09,246.80642700195312
2020-09-10,244.21453857421875
2020-09-11,239.58255004882812
2020-09-14,243.07130432128906
2020-09-15,248.0383758544922
2020-09-16,246.97402954101562
2020-09-17,240.99185180664062
2020-09-18,239.2671661376953
2020-09-21,241.5043182373047
2020-09-22,244.19482421875
