Date,CHRW
2005-05-03,16.92854881286621
2005-05-04,17.490482330322266
2005-05-05,17.679933547973633
2005-05-06,17.712038040161133
2005-05-09,17.73130989074707
2005-05-10,17.590024948120117
2005-05-11,17.750572204589844
2005-05-12,17.66387939453125
2005-05-13,17.468006134033203
2005-05-16,17.792314529418945
2005-05-17,17.888641357421875
2005-05-18,18.418474197387695
2005-05-19,18.591859817504883
2005-05-20,18.623977661132812
2005-05-23,18.601503372192383
2005-05-24,19.034990310668945
2005-05-25,18.758834838867188
2005-05-26,18.970773696899414
2005-05-27,18.665712356567383
2005-05-31,18.357458114624023
