Date,MAS
2011-02-14,9.720036506652832
2011-02-15,8.822696685791016
2011-02-16,8.781598091125488
2011-02-17,9.04189395904541
2011-02-18,9.110397338867188
2011-02-22,8.945998191833496
2011-02-23,8.713095664978027
2011-02-24,8.726795196533203
2011-02-25,9.035042762756348
2011-02-28,9.309040069580078
2011-03-01,8.959694862365723
2011-03-02,9.028190612792969
2011-03-03,9.09669303894043
2011-03-04,9.117242813110352
2011-03-07,9.185744285583496
2011-03-08,9.45974063873291
2011-03-09,9.596733093261719
2011-03-10,9.315890312194824
2011-03-11,9.500838279724121
2011-03-14,9.343291282653809
2011-03-15,9.377540588378906
2011-03-16,9.356990814208984
2011-03-17,9.322741508483887
2011-03-18,9.555639266967773
2011-03-21,9.781683921813965
2011-03-22,9.56248664855957
2011-03-23,9.678938865661621
2011-03-24,9.69263744354248
2011-03-25,9.70633602142334
2011-03-28,9.528237342834473
2011-03-29,9.45974063873291
2011-03-30,9.630987167358398
2011-03-31,9.535086631774902
2011-04-01,9.672082901000977
2011-04-04,9.603581428527832
2011-04-05,9.69948673248291
2011-04-06,9.702926635742188
2011-04-07,9.592745780944824
2011-04-08,9.234655380249023
2011-04-11,9.303516387939453
2011-04-12,9.145132064819336
2011-04-13,9.248428344726562
2011-04-14,9.248428344726562
2011-04-15,9.07626724243164
2011-04-18,9.103813171386719
2011-04-19,9.275972366333008
2011-04-20,9.296636581420898
2011-04-21,9.227767944335938
2011-04-25,9.213996887207031
2011-04-26,8.959198951721191
2011-04-27,9.117586135864258
2011-04-28,9.365495681762695
2011-04-29,9.241537094116211
2011-05-02,9.303516387939453
2011-05-03,9.16579532623291
2011-05-04,9.172679901123047
2011-05-05,9.083155632019043
2011-05-06,9.20022201538086
2011-05-09,9.158906936645508
2011-05-10,9.324178695678711
2011-05-11,9.20710563659668
2011-05-12,9.296636581420898
2011-05-13,9.103813171386719
2011-05-16,8.959198951721191
2011-05-17,9.000517845153809
2011-05-18,9.234655380249023
2011-05-19,9.510109901428223
2011-05-20,9.81311321258545
2011-05-23,9.778678894042969
2011-05-24,9.71670150756836
2011-05-25,9.792452812194824
2011-05-26,9.806224822998047
2011-05-27,9.840655326843262
2011-05-31,9.81311321258545
2011-06-01,9.572088241577148
2011-06-02,9.565202713012695
2011-06-03,9.158906936645508
2011-06-06,8.876562118530273
2011-06-07,8.614880561828613
2011-06-08,8.504694938659668
2011-06-09,8.4220609664917
2011-06-10,8.132832527160645
2011-06-13,8.146602630615234
2011-06-14,8.408287048339844
2011-06-15,8.146602630615234
2011-06-16,8.24301528930664
2011-06-17,8.353196144104004
2011-06-20,8.394514083862305
2011-06-21,8.559788703918457
2011-06-22,8.463383674621582
2011-06-23,8.511580467224121
2011-06-24,8.270559310913086
2011-06-27,8.318765640258789
2011-06-28,8.366968154907227
2011-06-29,8.339423179626465
2011-06-30,8.284331321716309
2011-07-01,8.58044719696045
2011-07-05,8.449605941772461
2011-07-06,8.369928359985352
2011-07-07,8.342205047607422
2011-07-08,8.259064674377441
2011-07-11,8.127416610717773
2011-07-12,8.044275283813477
2011-07-13,8.02348804473877
2011-07-14,7.84334135055542
2011-07-15,7.877985954284668
2011-07-18,7.84334135055542
2011-07-19,8.002704620361328
2011-07-20,7.9611310958862305
2011-07-21,8.009631156921387
2011-07-22,7.912625789642334
2011-07-25,7.947272777557373
2011-07-26,7.697836399078369
2011-07-27,7.566192150115967
2011-07-28,7.337539196014404
2011-07-29,7.309825897216797
2011-08-01,7.309825897216797
2011-08-02,6.963390827178955
2011-08-03,7.01881742477417
2011-08-04,6.395232677459717
2011-08-05,6.360589981079102
2011-08-08,5.709286689758301
2011-08-09,5.7785749435424805
2011-08-10,5.6192145347595215
2011-08-11,5.7993597984313965
2011-08-12,5.931004524230957
2011-08-15,6.118081092834473
2011-08-16,6.097296237945557
2011-08-17,6.02800989151001
2011-08-18,5.4529218673706055
2011-08-19,5.23813009262085
2011-08-22,5.1688456535339355
2011-08-23,5.376707077026367
2011-08-24,5.536068439483643
2011-08-25,5.4598517417907715
2011-08-26,5.577639102935791
2011-08-29,6.131938934326172
2011-08-30,6.1527276039123535
2011-08-31,6.145798206329346
2011-09-01,5.77164363861084
2011-09-02,5.529138565063477
2011-09-06,5.43906831741333
2011-09-07,5.71621561050415
2011-09-08,5.529138565063477
2011-09-09,5.404421806335449
2011-09-12,5.245059967041016
2011-09-13,5.328205585479736
2011-09-14,5.508352756500244
2011-09-15,5.536068439483643
2011-09-16,5.522210597991943
2011-09-19,5.355923175811768
2011-09-20,5.272774696350098
2011-09-21,4.981769561767578
2011-09-22,4.82240629196167
2011-09-23,4.9471235275268555
2011-09-26,5.030270099639893
2011-09-27,5.113415241241455
2011-09-28,5.113415241241455
2011-09-29,5.210417747497559
2011-09-30,4.933268070220947
2011-10-03,4.78776216506958
2011-10-04,5.078771591186523
2011-10-05,5.418286323547363
2011-10-06,5.474291801452637
2011-10-07,5.243278980255127
2011-10-10,5.551294803619385
2011-10-11,5.4882917404174805
2011-10-12,5.6142988204956055
2011-10-13,5.607296943664551
2011-10-14,5.929315090179443
2011-10-17,5.803308963775635
2011-10-18,6.132328033447266
2011-10-19,6.0483222007751465
2011-10-20,6.055323600769043
2011-10-21,6.30033540725708
2011-10-24,6.53834867477417
2011-10-25,6.6503520011901855
2011-10-26,6.755359172821045
2011-10-27,7.161381721496582
2011-10-28,6.9163713455200195
2011-10-31,6.720356464385986
2011-11-01,6.265334606170654
2011-11-02,6.363338470458984
2011-11-03,6.615352153778076
2011-11-04,6.5733489990234375
2011-11-07,6.580353260040283
2011-11-08,6.797360420227051
2011-11-09,6.2583327293396
2011-11-10,6.3913397789001465
2011-11-11,6.685357093811035
2011-11-14,6.5733489990234375
2011-11-15,6.783361911773682
2011-11-16,6.720356464385986
2011-11-17,6.4123406410217285
2011-11-18,6.307336330413818
2011-11-21,6.125324249267578
2011-11-22,6.132328033447266
