Date,RL
2006-06-13,39.89269256591797
2006-06-14,40.23456573486328
2006-06-15,41.55647277832031
2006-06-16,43.30381774902344
2006-06-19,42.11865997314453
2006-06-20,41.59446334838867
2006-06-21,41.98191452026367
2006-06-22,41.47291946411133
2006-06-23,41.4425163269043
2006-06-26,41.4121208190918
2006-06-27,40.79676055908203
2006-06-28,40.545814514160156
2006-06-29,41.55716323852539
2006-06-30,41.7473030090332
2006-07-03,41.32906723022461
2006-07-05,40.363319396972656
2006-07-06,40.23405456542969
2006-07-07,39.838626861572266
2006-07-10,39.526859283447266
2006-07-11,39.30632400512695
2006-07-12,37.74745178222656
2006-07-13,37.33682632446289
2006-07-14,36.720882415771484
2006-07-17,36.40149688720703
2006-07-18,35.359737396240234
2006-07-19,37.82349395751953
2006-07-20,36.97941970825195
2006-07-21,36.424320220947266
2006-07-24,42.12751770019531
2006-07-25,43.83086013793945
2006-07-26,42.9183235168457
2006-07-27,42.40126037597656
2006-07-28,43.648353576660156
2006-07-31,43.37459945678711
2006-08-01,42.34041213989258
2006-08-02,43.02479934692383
2006-08-03,44.0513801574707
2006-08-04,44.279502868652344
2006-08-07,44.37075424194336
2006-08-08,44.73576354980469
2006-08-09,43.724388122558594
2006-08-10,44.127410888671875
2006-08-11,43.0704231262207
2006-08-14,43.51908493041992
2006-08-15,44.241477966308594
2006-08-16,45.45814514160156
2006-08-17,44.766170501708984
2006-08-18,44.8346061706543
2006-08-21,44.484806060791016
2006-08-22,44.29469680786133
2006-08-23,43.83845520019531
2006-08-24,43.54190444946289
2006-08-25,43.54948806762695
2006-08-28,44.20345687866211
2006-08-29,45.11595916748047
2006-08-30,44.65971755981445
2006-08-31,44.85741424560547
2006-09-01,45.131187438964844
2006-09-05,45.05514907836914
2006-09-06,45.35929489135742
2006-09-07,46.3098258972168
2006-09-08,46.72807312011719
2006-09-11,47.435272216796875
2006-09-12,48.89528274536133
2006-09-13,48.279319763183594
2006-09-14,48.028404235839844
2006-09-15,48.51505661010742
2006-09-18,48.910484313964844
2006-09-19,49.41995620727539
2006-09-20,49.457984924316406
2006-09-21,48.75840759277344
2006-09-22,48.05120086669922
2006-09-25,48.910484313964844
2006-09-26,49.351539611816406
2006-09-27,49.40479278564453
2006-09-28,49.222164154052734
2006-09-29,49.229766845703125
2006-10-02,49.58744812011719
2006-10-03,50.48543167114258
2006-10-04,51.2692756652832
2006-10-05,50.789833068847656
2006-10-06,50.325618743896484
2006-10-09,50.850738525390625
2006-10-10,50.789833068847656
2006-10-11,51.07903289794922
2006-10-12,51.04856872558594
2006-10-13,52.63148498535156
2006-10-16,53.430545806884766
2006-10-17,52.16726303100586
2006-10-18,51.90852355957031
2006-10-19,51.878082275390625
2006-10-20,51.34539031982422
2006-10-23,52.07594299316406
2006-10-24,53.36967849731445
2006-10-25,53.232688903808594
2006-10-26,54.579689025878906
2006-10-27,53.894775390625
2006-10-30,54.50358963012695
2006-10-31,54.031761169433594
2006-11-01,52.57061004638672
2006-11-02,53.30881118774414
2006-11-03,52.9434928894043
2006-11-06,53.57514953613281
2006-11-07,54.46553039550781
2006-11-08,57.92811965942383
2006-11-09,56.611568450927734
2006-11-10,56.92357635498047
2006-11-13,56.413692474365234
2006-11-14,58.14882278442383
2006-11-15,58.42278289794922
2006-11-16,58.651065826416016
2006-11-17,58.034671783447266
2006-11-20,58.40754699707031
2006-11-21,58.30099105834961
2006-11-22,58.52934646606445
2006-11-24,58.757591247558594
2006-11-27,58.08794403076172
2006-11-28,59.2142219543457
2006-11-29,59.86870574951172
2006-11-30,59.51103591918945
2006-12-01,60.47752380371094
2006-12-04,60.77428436279297
2006-12-05,61.48203659057617
2006-12-06,62.342002868652344
2006-12-07,62.53981399536133
2006-12-08,61.26132583618164
2006-12-11,60.37855911254883
2006-12-12,59.3968620300293
2006-12-13,59.54905319213867
2006-12-14,60.38617706298828
2006-12-15,59.51103591918945
2006-12-18,58.772830963134766
2006-12-19,59.03157043457031
2006-12-20,60.16550064086914
2006-12-21,60.50032424926758
2006-12-22,60.06655502319336
2006-12-26,60.01327896118164
2006-12-27,60.08943557739258
2006-12-28,59.69345474243164
2006-12-29,59.137577056884766
2007-01-03,60.668128967285156
2007-01-04,61.39921188354492
2007-01-05,60.843318939208984
2007-01-08,60.86617660522461
2007-01-09,62.373905181884766
2007-01-10,62.44245147705078
2007-01-11,63.02880096435547
2007-01-12,62.983116149902344
2007-01-16,63.82072830200195
2007-01-17,63.17352294921875
2007-01-18,62.42720031738281
2007-01-19,62.61758041381836
2007-01-22,61.3154411315918
2007-01-23,61.391597747802734
2007-01-24,61.92461013793945
2007-01-25,60.477787017822266
2007-01-26,60.00564956665039
2007-01-29,61.170780181884766
2007-01-30,61.22404479980469
2007-01-31,62.48050308227539
2007-02-01,63.71411895751953
2007-02-02,63.6075325012207
2007-02-05,63.729347229003906
2007-02-06,64.7802505493164
2007-02-07,63.660831451416016
2007-02-08,63.63800811767578
2007-02-09,63.59992980957031
2007-02-12,63.165855407714844
2007-02-13,63.63800811767578
2007-02-14,63.83597946166992
2007-02-15,64.95537567138672
2007-02-16,65.33612823486328
2007-02-20,67.46067810058594
2007-02-21,67.17893981933594
2007-02-22,66.782958984375
2007-02-23,66.66110229492188
2007-02-26,66.44788360595703
2007-02-27,64.17103576660156
2007-02-28,66.23468017578125
2007-03-01,64.53656005859375
2007-03-02,63.52376174926758
2007-03-05,62.2520637512207
2007-03-06,63.52376174926758
2007-03-07,64.11774444580078
2007-03-08,65.13050079345703
2007-03-09,64.81069946289062
2007-03-12,65.15336608886719
2007-03-13,63.86643600463867
2007-03-14,63.8892822265625
2007-03-15,64.30809783935547
2007-03-16,63.828372955322266
2007-03-19,65.107666015625
2007-03-20,66.01385498046875
2007-03-21,66.15092468261719
2007-03-22,66.34892272949219
2007-03-23,68.2069320678711
2007-03-26,68.26026153564453
2007-03-27,67.18653869628906
2007-03-28,66.7674789428711
2007-03-29,66.69129180908203
2007-03-30,67.16370391845703
2007-04-02,67.88753509521484
2007-04-03,69.68565368652344
2007-04-04,69.9980239868164
2007-04-05,70.55423736572266
2007-04-09,70.83615112304688
2007-04-10,70.55423736572266
2007-04-11,70.70665740966797
2007-04-12,71.53716278076172
2007-04-13,71.61334991455078
2007-04-16,73.84577178955078
2007-04-17,74.24197387695312
2007-04-18,74.3333740234375
2007-04-19,73.60962677001953
2007-04-20,74.20387268066406
2007-04-23,74.47816467285156
2007-04-24,74.21148681640625
2007-04-25,72.51236724853516
2007-04-26,72.02477264404297
2007-04-27,71.90287780761719
2007-04-30,70.18092346191406
2007-05-01,68.60372161865234
2007-05-02,69.411376953125
2007-05-03,68.90848541259766
2007-05-04,69.31993865966797
2007-05-07,68.96185302734375
2007-05-08,70.09710693359375
2007-05-09,71.19429016113281
2007-05-10,69.73136138916016
2007-05-11,69.33518981933594
2007-05-14,70.59235382080078
2007-05-15,70.24186706542969
2007-05-16,70.4552001953125
2007-05-17,71.09519958496094
2007-05-18,72.04765319824219
2007-05-21,72.71814727783203
2007-05-22,73.51055145263672
2007-05-23,71.34669494628906
2007-05-24,70.90472412109375
2007-05-25,70.26471710205078
2007-05-29,71.07234954833984
2007-05-30,73.45719909667969
2007-05-31,74.310546875
2007-06-01,73.81531524658203
2007-06-04,74.87439727783203
2007-06-05,74.04390716552734
2007-06-06,73.21341705322266
2007-06-07,72.34479522705078
2007-06-08,73.70862579345703
2007-06-11,72.86288452148438
2007-06-12,71.62095642089844
2007-06-13,72.94670104980469
2007-06-14,72.23812103271484
2007-06-15,72.23049926757812
2007-06-18,73.46480560302734
2007-06-19,75.75057220458984
2007-06-20,75.43819427490234
2007-06-21,75.23249053955078
2007-06-22,74.44769287109375
2007-06-25,73.761962890625
2007-06-26,73.68578338623047
2007-06-27,75.32474517822266
2007-06-28,75.1951904296875
2007-06-29,74.7911376953125
2007-07-02,75.79739379882812
2007-07-03,76.29292297363281
2007-07-05,77.37540435791016
2007-07-06,77.98526763916016
2007-07-09,77.31442260742188
2007-07-10,75.81263732910156
2007-07-11,75.35525512695312
2007-07-12,76.89517974853516
2007-07-13,77.15431213378906
2007-07-16,75.9803695678711
2007-07-17,76.49874114990234
2007-07-18,75.91175079345703
2007-07-19,76.60543060302734
2007-07-20,75.35525512695312
2007-07-23,75.6449203491211
2007-07-24,73.78489685058594
2007-07-25,72.24502563476562
2007-07-26,69.56928253173828
2007-07-27,67.88450622558594
2007-07-30,69.79793548583984
2007-07-31,68.11322021484375
2007-08-01,68.53250885009766
2007-08-02,68.66209411621094
2007-08-03,66.527587890625
2007-08-06,67.96070861816406
2007-08-07,70.72798919677734
2007-08-08,62.35770797729492
2007-08-09,58.88152313232422
2007-08-10,59.00350570678711
2007-08-13,62.28909683227539
2007-08-14,61.43529510498047
2007-08-15,58.637596130371094
2007-08-16,57.87522506713867
2007-08-17,59.7886962890625
2007-08-20,59.11786651611328
2007-08-21,59.17123794555664
2007-08-22,59.956390380859375
2007-08-23,60.2994499206543
2007-08-24,59.735321044921875
2007-08-27,57.87522506713867
2007-08-28,55.81700134277344
2007-08-29,57.2272834777832
2007-08-30,56.0228157043457
2007-08-31,57.585609436035156
2007-09-04,58.43938064575195
2007-09-05,60.68824005126953
2007-09-06,60.12413024902344
2007-09-07,58.37836837768555
2007-09-10,57.303524017333984
2007-09-11,58.828147888183594
2007-09-12,58.97300720214844
2007-09-13,60.2308349609375
2007-09-14,60.75685119628906
2007-09-17,59.76582336425781
2007-09-18,62.845558166503906
2007-09-19,64.37024688720703
2007-09-20,61.86981964111328
2007-09-21,59.803951263427734
2007-09-24,57.63134002685547
2007-09-25,57.95913314819336
2007-09-26,58.81348419189453
2007-09-27,59.255924224853516
2007-09-28,59.30928421020508
2007-10-01,59.52290344238281
2007-10-02,58.93552780151367
2007-10-03,58.409183502197266
2007-10-04,57.013240814208984
2007-10-05,58.24135971069336
2007-10-08,57.8141975402832
2007-10-09,56.92170715332031
2007-10-10,57.24971389770508
2007-10-11,54.48828887939453
2007-10-12,54.19844436645508
2007-10-15,53.36695861816406
2007-10-16,51.4370002746582
2007-10-17,53.41271209716797
2007-10-18,53.397457122802734
2007-10-19,52.27610397338867
2007-10-22,52.07777404785156
2007-10-23,51.116607666015625
2007-10-24,51.29970932006836
2007-10-25,51.58956527709961
2007-10-26,52.23033905029297
2007-10-29,52.82536315917969
2007-10-30,52.550716400146484
2007-10-31,52.48207092285156
2007-11-01,50.674198150634766
2007-11-02,51.28445053100586
2007-11-05,49.682533264160156
2007-11-06,50.597896575927734
2007-11-07,51.665855407714844
2007-11-08,50.42246627807617
2007-11-09,51.84130096435547
2007-11-12,53.557655334472656
2007-11-13,54.434898376464844
2007-11-14,52.977901458740234
2007-11-15,50.92591857910156
2007-11-16,50.811500549316406
2007-11-19,48.61456298828125
2007-11-20,49.774070739746094
2007-11-21,49.58334732055664
2007-11-23,50.95643615722656
2007-11-26,49.049381256103516
2007-11-27,49.682533264160156
2007-11-28,51.86418914794922
2007-11-29,51.604827880859375
2007-11-30,52.619384765625
2007-12-03,52.421051025390625
2007-12-04,50.69707489013672
2007-12-05,51.604827880859375
2007-12-06,52.04727554321289
2007-12-07,52.61173629760742
2007-12-10,53.51190948486328
2007-12-11,51.33021926879883
2007-12-12,50.247013092041016
2007-12-13,50.224124908447266
2007-12-14,49.270591735839844
2007-12-17,49.1027717590332
2007-12-18,49.552833557128906
2007-12-19,48.141639709472656
2007-12-20,47.439815521240234
2007-12-21,47.310142517089844
2007-12-24,47.91277313232422
2007-12-26,47.874603271484375
2007-12-27,46.912696838378906
2007-12-28,47.149349212646484
2007-12-31,47.17225646972656
2008-01-02,47.0577278137207
2008-01-03,45.943119049072266
2008-01-04,43.202423095703125
2008-01-07,43.713924407958984
2008-01-08,43.202423095703125
2008-01-09,43.759727478027344
2008-01-10,44.439178466796875
2008-01-11,42.20996856689453
2008-01-14,40.38538360595703
2008-01-15,39.18678665161133
2008-01-16,40.89685821533203
2008-01-17,39.69064712524414
2008-01-18,40.73654556274414
2008-01-22,43.21005630493164
2008-01-23,46.82870864868164
2008-01-24,46.70656204223633
2008-01-25,45.18733596801758
2008-01-28,45.80573272705078
2008-01-29,46.981388092041016
2008-01-30,46.36302185058594
2008-01-31,46.32484436035156
2008-02-01,46.74473190307617
2008-02-04,46.15689468383789
2008-02-05,43.86660385131836
2008-02-06,48.241058349609375
2008-02-07,48.279232025146484
2008-02-08,48.645660400390625
2008-02-11,49.21061325073242
2008-02-12,50.69929122924805
2008-02-13,50.95121383666992
2008-02-14,50.149620056152344
2008-02-15,50.325199127197266
2008-02-19,49.45492935180664
2008-02-20,50.99702453613281
2008-02-21,49.90532302856445
2008-02-22,49.51597213745117
2008-02-25,50.134342193603516
2008-02-26,51.53143310546875
2008-02-27,51.897884368896484
2008-02-28,50.080909729003906
2008-02-29,47.47760772705078
2008-03-03,47.52342224121094
2008-03-04,47.729557037353516
2008-03-05,46.72947692871094
2008-03-06,44.51552200317383
2008-03-07,43.86660385131836
2008-03-10,42.553524017333984
2008-03-11,44.13380813598633
2008-03-12,44.294132232666016
2008-03-13,44.263580322265625
2008-03-14,43.88186264038086
2008-03-17,43.095550537109375
2008-03-18,44.95832061767578
2008-03-19,44.09562683105469
2008-03-20,46.02710723876953
2008-03-24,48.30213165283203
2008-03-25,47.912776947021484
2008-03-26,46.81256103515625
2008-03-27,46.60626983642578
2008-03-28,44.02383041381836
2008-03-31,44.53573989868164
2008-04-01,46.346500396728516
2008-04-02,46.59099197387695
2008-04-03,46.537513732910156
2008-04-04,46.2624626159668
2008-04-07,45.872798919677734
2008-04-08,45.64358901977539
2008-04-09,44.46696853637695
2008-04-10,45.628299713134766
2008-04-11,45.05527877807617
2008-04-14,45.154598236083984
2008-04-15,44.39056396484375
2008-04-16,44.283599853515625
2008-04-17,44.97123718261719
2008-04-18,45.32270431518555
2008-04-21,45.12405014038086
2008-04-22,44.35237503051758
2008-04-23,44.21485137939453
2008-04-24,45.03999328613281
2008-04-25,47.0799674987793
2008-04-28,48.17253875732422
2008-04-29,47.668296813964844
2008-04-30,47.45436477661133
2008-05-01,48.82198715209961
2008-05-02,47.92041015625
2008-05-05,46.422908782958984
2008-05-06,46.399967193603516
2008-05-07,45.750553131103516
2008-05-08,44.9788703918457
2008-05-09,45.5366325378418
2008-05-12,46.3006591796875
2008-05-13,46.22425079345703
2008-05-14,47.928070068359375
2008-05-15,48.25659942626953
2008-05-16,47.591896057128906
2008-05-19,47.56896209716797
2008-05-20,46.75143814086914
2008-05-21,45.47550964355469
2008-05-22,45.63595199584961
2008-05-23,45.48312759399414
2008-05-27,47.17928695678711
2008-05-28,52.71859359741211
2008-05-29,53.551361083984375
2008-05-30,53.36800765991211
2008-06-02,52.64219284057617
2008-06-03,53.01654815673828
2008-06-04,52.772056579589844
2008-06-05,53.154075622558594
2008-06-06,51.02240753173828
2008-06-09,50.43411636352539
2008-06-10,51.09117889404297
2008-06-11,49.46377182006836
2008-06-12,49.17342758178711
2008-06-13,50.63274383544922
2008-06-16,51.205780029296875
2008-06-17,50.50288009643555
2008-06-18,49.4714241027832
2008-06-19,50.411190032958984
2008-06-20,49.21162796020508
2008-06-23,48.89839172363281
2008-06-24,49.05119323730469
2008-06-25,50.81749725341797
2008-06-26,49.402923583984375
2008-06-27,48.14128875732422
2008-06-30,48.003639221191406
2008-07-01,47.97306442260742
2008-07-02,47.8736572265625
2008-07-03,48.43183898925781
2008-07-07,47.74366760253906
2008-07-08,48.82181167602539
2008-07-09,46.54319763183594
2008-07-10,45.396236419677734
2008-07-11,44.088722229003906
2008-07-14,43.178810119628906
2008-07-15,43.54583740234375
2008-07-16,45.77857208251953
2008-07-17,47.85834503173828
2008-07-18,47.575435638427734
2008-07-21,46.95610046386719
2008-07-22,48.53889083862305
2008-07-23,48.852386474609375
2008-07-24,47.254302978515625
2008-07-25,45.97736740112305
2008-07-28,44.05049133300781
2008-07-29,45.25096130371094
2008-07-30,44.66984558105469
2008-07-31,45.24332046508789
2008-08-01,45.120975494384766
2008-08-04,45.0139274597168
2008-08-05,47.02492141723633
2008-08-06,50.35871887207031
2008-08-07,51.28390884399414
2008-08-08,54.46479797363281
2008-08-11,54.96945571899414
2008-08-12,54.02132034301758
2008-08-13,53.3331298828125
2008-08-14,55.85640335083008
2008-08-15,57.355106353759766
2008-08-18,56.45284652709961
2008-08-19,55.703487396240234
2008-08-20,55.77995681762695
2008-08-21,55.772315979003906
2008-08-22,56.55988693237305
2008-08-25,55.03828048706055
2008-08-26,55.31354904174805
2008-08-27,55.84114074707031
2008-08-28,57.78329849243164
2008-08-29,58.02031326293945
2008-09-02,58.03565979003906
2008-09-03,58.51736068725586
2008-09-04,56.37635803222656
2008-09-05,56.51399612426758
2008-09-08,58.02796173095703
2008-09-09,56.71282196044922
2008-09-10,56.31520080566406
2008-09-11,56.88103485107422
2008-09-12,56.03227615356445
2008-09-15,54.051883697509766
2008-09-16,55.96346664428711
2008-09-17,52.70612716674805
2008-09-18,53.837799072265625
2008-09-19,54.64067077636719
2008-09-22,51.83445358276367
2008-09-23,52.08679962158203
2008-09-24,52.18623352050781
2008-09-25,54.01506423950195
2008-09-26,55.00218963623047
2008-09-29,50.34980010986328
2008-09-30,50.992557525634766
2008-10-01,50.104923248291016
2008-10-02,46.95233154296875
2008-10-03,44.37362289428711
2008-10-06,43.1034049987793
2008-10-07,41.43528366088867
2008-10-08,39.33100128173828
2008-10-09,36.38497543334961
2008-10-10,37.91537857055664
2008-10-13,41.81787109375
2008-10-14,39.46106719970703
2008-10-15,33.81394958496094
2008-10-16,36.22431182861328
2008-10-17,35.81109619140625
2008-10-20,37.31851577758789
2008-10-21,36.34675216674805
2008-10-22,33.676185607910156
2008-10-23,32.43658447265625
2008-10-24,30.339954376220703
2008-10-27,29.789024353027344
2008-10-28,33.37776565551758
2008-10-29,32.26825714111328
2008-10-30,33.890464782714844
2008-10-31,36.09421157836914
2008-11-03,36.38497543334961
2008-11-04,37.88477325439453
2008-11-05,36.72932815551758
2008-11-06,35.13008117675781
2008-11-07,35.045894622802734
2008-11-10,32.712066650390625
2008-11-11,30.393526077270508
2008-11-12,30.393526077270508
2008-11-13,33.65324783325195
2008-11-14,32.25294494628906
2008-11-17,30.722545623779297
2008-11-18,27.78422737121582
2008-11-19,25.09837532043457
2008-11-20,24.991247177124023
2008-11-21,27.577598571777344
2008-11-24,31.24288558959961
2008-11-25,30.0950927734375
2008-11-26,33.0793571472168
2008-11-28,33.05641174316406
2008-12-01,29.95736312866211
2008-12-02,31.151063919067383
2008-12-03,34.0740966796875
2008-12-04,34.49495315551758
2008-12-05,37.157840728759766
2008-12-08,37.49452590942383
2008-12-09,35.321372985839844
2008-12-10,35.53562927246094
2008-12-11,33.2324104309082
2008-12-12,33.890464782714844
2008-12-15,32.70441436767578
2008-12-16,36.05596923828125
2008-12-17,36.30847930908203
2008-12-18,36.33142852783203
2008-12-19,35.757545471191406
2008-12-22,33.01813507080078
2008-12-23,32.77299118041992
2008-12-24,32.765316009521484
2008-12-26,33.362876892089844
2008-12-29,32.32866668701172
2008-12-30,34.17491912841797
2008-12-31,34.78779220581055
2009-01-02,36.33528518676758
2009-01-05,36.40422439575195
2009-01-06,36.23568344116211
2009-01-07,35.2857551574707
2009-01-08,34.72650909423828
2009-01-09,31.976259231567383
2009-01-12,31.240835189819336
2009-01-13,31.424697875976562
2009-01-14,30.61263656616211
2009-01-15,30.942052841186523
2009-01-16,31.508960723876953
2009-01-20,28.53655242919922
2009-01-21,29.348602294921875
2009-01-22,29.448196411132812
2009-01-23,29.157085418701172
2009-01-26,30.627952575683594
2009-01-27,31.11825942993164
2009-01-28,33.1024055480957
2009-01-29,30.988018035888672
2009-01-30,31.432348251342773
2009-02-02,29.777612686157227
2009-02-03,30.413475036621094
2009-02-04,29.593753814697266
2009-02-05,30.926738739013672
2009-02-06,32.183109283447266
2009-02-09,30.75053596496582
2009-02-10,29.808263778686523
2009-02-11,29.317955017089844
2009-02-12,29.333284378051758
2009-02-13,28.551889419555664
2009-02-17,27.55597686767578
2009-02-18,27.670888900756836
2009-02-19,27.533000946044922
2009-02-20,27.241878509521484
2009-02-23,25.908889770507812
2009-02-24,27.5406436920166
2009-02-25,27.180601119995117
2009-02-26,25.95486068725586
2009-02-27,26.4068603515625
2009-03-02,25.165786743164062
2009-03-03,24.721471786499023
2009-03-04,26.054445266723633
2009-03-05,24.813404083251953
2009-03-06,24.928314208984375
2009-03-09,24.46866226196289
2009-03-10,26.67497444152832
2009-03-11,27.234216690063477
2009-03-12,27.548315048217773
2009-03-13,28.138198852539062
2009-03-16,27.487028121948242
2009-03-17,28.743398666381836
2009-03-18,30.773530960083008
2009-03-19,30.252586364746094
2009-03-20,28.957889556884766
2009-03-23,31.40171241760254
2009-03-24,31.547264099121094
2009-03-25,32.42168426513672
2009-03-26,34.224143981933594
2009-03-27,33.963348388671875
2009-03-30,32.65174865722656
2009-03-31,32.40631866455078
2009-04-01,33.00458908081055
2009-04-02,35.34397506713867
2009-04-03,36.21837615966797
2009-04-06,34.5616340637207
2009-04-07,32.835853576660156
2009-04-08,34.71502685546875
2009-04-09,37.376564025878906
2009-04-13,39.50886154174805
2009-04-14,38.42737579345703
2009-04-15,37.73705291748047
2009-04-16,38.22795104980469
2009-04-17,39.18671417236328
2009-04-20,36.4484748840332
2009-04-21,38.18192672729492
2009-04-22,40.93551254272461
2009-04-23,39.63926315307617
2009-04-24,41.17328643798828
2009-04-27,40.0917854309082
2009-04-28,40.72075271606445
2009-04-29,40.43695831298828
2009-04-30,41.29600524902344
2009-05-01,41.3803825378418
2009-05-04,40.9278450012207
2009-05-05,41.78688430786133
2009-05-06,41.3420295715332
2009-05-07,39.88469314575195
2009-05-08,39.57789993286133
2009-05-11,37.8751220703125
2009-05-12,37.52229690551758
2009-05-13,34.87611389160156
2009-05-14,35.389991760253906
2009-05-15,35.84253692626953
2009-05-18,38.24327850341797
2009-05-19,38.74951934814453
2009-05-20,38.38135528564453
2009-05-21,37.545310974121094
2009-05-22,38.36601257324219
2009-05-26,41.71018981933594
2009-05-27,41.44173049926758
2009-05-28,40.77443313598633
2009-05-29,41.28067398071289
2009-06-01,44.931644439697266
2009-06-02,44.94698715209961
2009-06-03,44.90863037109375
2009-06-04,43.61240005493164
2009-06-05,43.251888275146484
2009-06-08,42.84538650512695
2009-06-09,43.43595504760742
2009-06-10,42.89906311035156
2009-06-11,41.81757354736328
2009-06-12,40.99687194824219
2009-06-15,41.495426177978516
2009-06-16,39.86936569213867
2009-06-17,39.29410171508789
2009-06-18,38.9796257019043
2009-06-19,40.099456787109375
2009-06-22,39.209716796875
2009-06-23,38.28163528442383
2009-06-24,39.14921569824219
2009-06-25,41.60612869262695
2009-06-26,41.32973861694336
2009-06-29,41.560062408447266
2009-06-30,41.10708999633789
2009-07-01,41.183860778808594
2009-07-02,39.617576599121094
2009-07-06,38.83445358276367
2009-07-07,37.897762298583984
2009-07-08,38.83445358276367
2009-07-09,38.57339096069336
2009-07-10,38.80373764038086
2009-07-13,39.249046325683594
2009-07-14,40.03218460083008
2009-07-15,41.67523956298828
2009-07-16,42.205013275146484
2009-07-17,42.63496780395508
2009-07-20,43.32598114013672
2009-07-21,43.8019905090332
2009-07-22,44.63120651245117
2009-07-23,47.00364685058594
2009-07-24,47.23398971557617
2009-07-27,47.61788558959961
2009-07-28,47.24167251586914
2009-07-29,47.149539947509766
2009-07-30,48.408695220947266
2009-07-31,48.408695220947266
2009-08-03,49.583404541015625
2009-08-04,48.976844787597656
2009-08-05,52.44722366333008
2009-08-06,52.831119537353516
2009-08-07,54.58168029785156
2009-08-10,52.39347839355469
2009-08-11,52.73130798339844
2009-08-12,52.52401351928711
2009-08-13,51.39535903930664
2009-08-14,50.259037017822266
2009-08-17,49.42985916137695
2009-08-18,51.27252197265625
2009-08-19,51.564273834228516
2009-08-20,51.441436767578125
2009-08-21,51.464481353759766
2009-08-24,50.84256362915039
2009-08-25,51.848365783691406
2009-08-26,52.33973693847656
2009-08-27,53.07681655883789
2009-08-28,52.76202392578125
2009-08-31,50.96540832519531
2009-09-01,49.65251922607422
2009-09-02,49.26093673706055
2009-09-03,50.62757873535156
2009-09-04,51.249488830566406
2009-09-08,52.72364044189453
2009-09-09,53.16123580932617
2009-09-10,53.061466217041016
2009-09-11,53.36089324951172
2009-09-14,53.34553527832031
2009-09-15,53.445343017578125
2009-09-16,57.14605712890625
2009-09-17,57.98293685913086
2009-09-18,57.96758270263672
2009-09-21,58.61250305175781
2009-09-22,59.426395416259766
2009-09-23,58.12030029296875
2009-09-24,56.56071090698242
2009-09-25,55.485103607177734
2009-09-28,57.02935028076172
2009-09-29,59.449405670166016
2009-09-30,58.86553192138672
2009-10-01,56.7066650390625
2009-10-02,56.29946517944336
2009-10-05,58.19713592529297
2009-10-06,57.482608795166016
2009-10-07,57.813018798828125
2009-10-08,58.08189392089844
2009-10-09,58.550540924072266
2009-10-12,57.57481002807617
2009-10-13,58.412235260009766
2009-10-14,59.85659408569336
2009-10-15,59.69527053833008
2009-10-16,59.08834457397461
2009-10-19,60.77083206176758
2009-10-20,60.09477233886719
2009-10-21,58.35076904296875
2009-10-22,60.54035568237305
2009-10-23,59.96417236328125
2009-10-26,60.1485595703125
2009-10-27,57.567134857177734
2009-10-28,55.177799224853516
2009-10-29,58.34308624267578
2009-10-30,57.175315856933594
2009-11-02,58.93468475341797
2009-11-03,60.28684616088867
2009-11-04,57.85141372680664
2009-11-05,59.71064758300781
2009-11-06,59.91806411743164
2009-11-09,62.7530517578125
2009-11-10,61.95401382446289
2009-11-11,62.6224250793457
2009-11-12,60.7862434387207
2009-11-13,62.107666015625
2009-11-16,62.83753967285156
2009-11-17,61.67744064331055
2009-11-18,61.04743957519531
2009-11-19,60.47120666503906
2009-11-20,60.363677978515625
2009-11-23,60.624874114990234
2009-11-24,59.63383102416992
2009-11-25,60.816959381103516
2009-11-27,59.24199676513672
2009-11-30,59.042232513427734
2009-12-01,60.54035568237305
2009-12-02,62.36885070800781
2009-12-03,61.6005973815918
2009-12-04,62.66083908081055
2009-12-07,61.65435791015625
2009-12-08,60.93220520019531
2009-12-09,60.816959381103516
2009-12-10,61.55453109741211
2009-12-11,62.38421630859375
2009-12-14,62.89900207519531
2009-12-15,61.41622543334961
2009-12-16,61.33171463012695
2009-12-17,60.63253402709961
2009-12-18,61.23949432373047
2009-12-21,62.269012451171875
2009-12-22,62.59978103637695
2009-12-23,62.99204635620117
2009-12-24,63.39208984375
2009-12-28,63.12286376953125
2009-12-29,63.39208984375
2009-12-30,63.49205017089844
2009-12-31,62.292076110839844
2010-01-04,62.73822784423828
2010-01-05,65.19976043701172
2010-01-06,64.70745086669922
2010-01-07,65.9535903930664
2010-01-08,66.438232421875
2010-01-11,65.81513977050781
2010-01-12,64.4766845703125
2010-01-13,65.9228515625
2010-01-14,65.46894836425781
2010-01-15,64.484375
2010-01-19,65.20745849609375
2010-01-20,66.46129608154297
2010-01-21,64.98438262939453
2010-01-22,63.10746383666992
2010-01-25,63.668983459472656
2010-01-26,63.51517868041992
2010-01-27,63.85363006591797
2010-01-28,63.01518630981445
2010-01-29,63.076690673828125
2010-02-01,63.953590393066406
2010-02-02,65.8997573852539
2010-02-03,60.3921012878418
2010-02-04,59.338260650634766
2010-02-05,58.96131134033203
2010-02-08,59.71516799926758
2010-02-09,60.4536247253418
2010-02-10,59.99208450317383
2010-02-11,60.7921028137207
2010-02-12,60.53050994873047
2010-02-16,61.32283020019531
2010-02-17,61.769012451171875
2010-02-18,61.97671890258789
2010-02-19,61.99977111816406
2010-02-22,62.54592514038086
2010-02-23,61.75360870361328
2010-02-24,61.65359878540039
2010-02-25,61.261329650878906
2010-02-26,61.48438262939453
