Date,BMY
2003-03-07,9.257923126220703
2003-03-10,9.14017105102539
2003-03-11,8.730062484741211
2003-03-12,8.705697059631348
2003-03-13,8.79096794128418
2003-03-14,8.795026779174805
2003-03-17,9.103625297546387
2003-03-18,9.111746788024902
2003-03-19,9.180777549743652
2003-03-20,8.98180866241455
2003-03-21,9.067084312438965
2003-03-24,8.713818550109863
2003-03-25,8.91278076171875
2003-03-26,8.665096282958984
2003-03-27,8.730062484741211
2003-03-28,8.754427909851074
2003-03-31,8.579824447631836
2003-04-01,8.872175216674805
2003-04-02,9.036704063415527
2003-04-03,9.164215087890625
2003-04-04,9.254701614379883
2003-04-07,9.238256454467773
2003-04-08,9.28349781036377
2003-04-09,9.106627464294434
2003-04-10,9.151881217956543
2003-04-11,9.131308555603027
2003-04-14,9.275274276733398
2003-04-15,9.271156311035156
2003-04-16,9.110740661621094
2003-04-17,9.267046928405762
2003-04-21,9.378105163574219
2003-04-22,9.785310745239258
2003-04-23,10.200742721557617
2003-04-24,10.155498504638672
2003-04-25,9.851119041442871
2003-04-28,10.019757270812988
2003-04-29,10.369377136230469
2003-04-30,10.505121231079102
2003-05-01,10.505121231079102
2003-05-02,10.6326265335083
2003-05-05,10.603836059570312
2003-05-06,10.599726676940918
2003-05-07,10.6326265335083
2003-05-08,10.529797554016113
2003-05-09,10.665534973144531
2003-05-12,10.825946807861328
2003-05-13,10.768362045288086
2003-05-14,10.805384635925293
2003-05-15,10.846514701843262
2003-05-16,10.620285987854004
2003-05-19,10.056774139404297
2003-05-20,9.60433292388916
2003-05-21,9.867575645446777
2003-05-22,9.978631019592285
2003-05-23,10.130818367004395
2003-05-27,10.241872787475586
2003-05-28,10.241872787475586
2003-05-29,10.213080406188965
2003-05-30,10.529797554016113
2003-06-02,10.69433307647705
2003-06-03,10.661423683166504
2003-06-04,10.677870750427246
2003-06-05,11.064517974853516
2003-06-06,11.07685375213623
2003-06-09,10.9164457321167
2003-06-10,11.011043548583984
2003-06-11,11.126212120056152
2003-06-12,11.126212120056152
2003-06-13,11.146780014038086
2003-06-16,11.549872398376465
2003-06-17,11.870697975158691
2003-06-18,11.854253768920898
2003-06-19,11.619796752929688
2003-06-20,11.800775527954102
2003-06-23,11.455273628234863
2003-06-24,11.373008728027344
2003-06-25,11.31953239440918
2003-06-26,11.537535667419434
2003-06-27,11.323648452758789
2003-06-30,11.167342185974121
2003-07-01,11.296187400817871
2003-07-02,11.420860290527344
2003-07-03,11.32943344116211
2003-07-07,11.441649436950684
2003-07-08,11.470739364624023
2003-07-09,11.35020923614502
2003-07-10,11.262937545776367
2003-07-11,11.287875175476074
2003-07-14,11.26708984375
2003-07-15,11.088376998901367
2003-07-16,11.117469787597656
2003-07-17,11.0468168258667
2003-07-18,11.084226608276367
2003-07-21,10.80577278137207
2003-07-22,10.913825035095215
2003-07-23,10.751738548278809
2003-07-24,10.98863697052002
2003-07-25,10.951231956481934
2003-07-28,10.834856033325195
2003-07-29,10.876422882080078
2003-07-30,11.005256652832031
2003-07-31,10.888887405395508
2003-08-01,10.751738548278809
2003-08-04,10.909667015075684
2003-08-05,10.701864242553711
2003-08-06,10.589652061462402
2003-08-07,10.843173027038574
2003-08-08,10.814081192016602
2003-08-11,10.926292419433594
2003-08-12,10.93875789642334
2003-08-13,10.801613807678223
2003-08-14,10.764209747314453
2003-08-15,10.760052680969238
2003-08-18,10.768365859985352
2003-08-19,10.714337348937988
2003-08-20,10.80577278137207
2003-08-21,10.822397232055664
2003-08-22,10.53978157043457
2003-08-25,10.726798057556152
2003-08-26,10.602120399475098
2003-08-27,10.543931007385254
2003-08-28,10.4608154296875
2003-08-29,10.543931007385254
2003-09-02,10.78913688659668
2003-09-03,10.676936149597168
2003-09-04,10.714337348937988
2003-09-05,10.768365859985352
2003-09-08,11.067594528198242
2003-09-09,11.075912475585938
2003-09-10,10.98863697052002
2003-09-11,10.930451393127441
2003-09-12,10.97200870513916
2003-09-15,10.905510902404785
2003-09-16,11.02603816986084
2003-09-17,11.009415626525879
2003-09-18,11.250473022460938
