Date,NEE
2010-04-20,7.8767828941345215
2010-04-21,7.927137851715088
2010-04-22,8.010550498962402
2010-04-23,8.073502540588379
2010-04-26,8.03572940826416
2010-04-27,7.872060775756836
2010-04-28,7.986939907073975
2010-04-29,7.977503776550293
2010-04-30,8.191536903381348
2010-05-03,8.287535667419434
2010-05-04,8.097105026245117
2010-05-05,8.016847610473633
2010-05-06,8.03730583190918
2010-05-07,8.060912132263184
2010-05-10,8.281240463256836
2010-05-11,8.287535667419434
2010-05-12,8.320585250854492
2010-05-13,8.317435264587402
2010-05-14,8.295401573181152
2010-05-17,8.281240463256836
2010-05-18,8.235601425170898
2010-05-19,8.186811447143555
2010-05-20,7.892517566680908
2010-05-21,7.961761951446533
2010-05-24,7.916121959686279
2010-05-25,7.794941425323486
2010-05-26,7.624972343444824
2010-05-27,7.834286689758301
2010-05-28,7.857892036437988
2010-06-01,7.702088356018066
2010-06-02,7.896071434020996
2010-06-03,7.980345249176025
2010-06-04,7.7322998046875
2010-06-07,7.795899391174316
2010-06-08,7.780003070831299
2010-06-09,7.695731163024902
2010-06-10,7.997832298278809
2010-06-11,7.950133323669434
2010-06-14,8.029635429382324
2010-06-15,8.158429145812988
2010-06-16,8.217254638671875
2010-06-17,8.3269681930542
2010-06-18,8.34922981262207
2010-06-21,8.257009506225586
2010-06-22,8.06302261352539
2010-06-23,7.981932640075684
2010-06-24,7.8833513259887695
2010-06-25,7.826112270355225
2010-06-28,7.821341037750244
2010-06-29,7.690957546234131
2010-06-30,7.752969741821289
2010-07-01,7.783177852630615
2010-07-02,7.7847676277160645
2010-07-06,7.854731559753418
2010-07-07,8.077335357666016
2010-07-08,8.109136581420898
2010-07-09,8.177507400512695
2010-07-12,8.253829956054688
2010-07-13,8.31265640258789
2010-07-14,8.284039497375488
2010-07-15,8.417597770690918
2010-07-16,8.365129470825195
2010-07-19,8.390570640563965
2010-07-20,8.379444122314453
2010-07-21,8.287217140197754
2010-07-22,8.401703834533691
2010-07-23,8.396928787231445
2010-07-26,8.40011215209961
2010-07-27,8.554340362548828
2010-07-28,8.438267707824707
2010-07-29,8.34764289855957
2010-07-30,8.315839767456055
2010-08-02,8.58773136138916
2010-08-03,8.544804573059082
2010-08-04,8.522541999816895
2010-08-05,8.468483924865723
2010-08-06,8.540032386779785
2010-08-09,8.503461837768555
2010-08-10,8.546392440795898
2010-08-11,8.376259803771973
2010-08-12,8.27767562866211
2010-08-13,8.271317481994629
2010-08-16,8.2935791015625
2010-08-17,8.34286880493164
2010-08-18,8.355587005615234
