Date,BALL
2006-06-14,7.281940937042236
2006-06-15,7.434940814971924
2006-06-16,7.377046585083008
2006-06-19,7.234385013580322
2006-06-20,7.277799606323242
2006-06-21,7.428736686706543
2006-06-22,7.47835636138916
2006-06-23,7.459747791290283
2006-06-26,7.482492446899414
2006-06-27,7.4163336753845215
2006-06-28,7.424598693847656
2006-06-29,7.654099464416504
2006-06-30,7.658230781555176
2006-07-03,7.641693115234375
2006-07-05,7.608615875244141
2006-07-06,7.612745761871338
2006-07-07,7.482492446899414
2006-07-10,7.5548553466796875
2006-07-11,7.4804277420043945
2006-07-12,7.503166675567627
2006-07-13,7.368780136108398
2006-07-14,7.383249759674072
2006-07-17,7.343963146209717
2006-07-18,7.641693115234375
2006-07-19,7.846381664276123
2006-07-20,7.649965286254883
2006-07-21,7.637556552886963
2006-07-24,7.782285690307617
2006-07-25,7.844315052032471
2006-07-26,7.904273509979248
2006-07-27,7.9621663093566895
2006-07-28,7.927021503448486
2006-07-31,7.918749809265137
2006-08-01,7.771949291229248
2006-08-02,7.87119197845459
2006-08-03,8.111023902893066
2006-08-04,8.034524917602539
2006-08-07,8.030399322509766
2006-08-08,7.999380588531494
2006-08-09,7.856721878051758
2006-08-10,8.040731430053711
2006-08-11,7.904273509979248
2006-08-14,7.927021503448486
2006-08-15,8.042798042297363
2006-08-16,8.210269927978516
2006-08-17,8.187527656555176
2006-08-18,8.175125122070312
2006-08-21,8.119306564331055
2006-08-22,8.137908935546875
2006-08-23,8.00145149230957
2006-08-24,8.038663864135742
2006-08-25,8.22268009185791
2006-08-28,8.212339401245117
2006-08-29,8.284701347351074
2006-08-30,8.257759094238281
2006-08-31,8.361393928527832
2006-09-01,8.369685173034668
2006-09-05,8.340667724609375
2006-09-06,8.224595069885254
2006-09-07,8.193500518798828
2006-09-08,8.290924072265625
2006-09-11,8.255687713623047
2006-09-12,8.411142349243164
2006-09-13,8.42772102355957
2006-09-14,8.491975784301758
2006-09-15,8.504410743713379
2006-09-18,8.523072242736816
2006-09-19,8.39870548248291
2006-09-20,8.550012588500977
2006-09-21,8.44222640991211
2006-09-22,8.373831748962402
2006-09-25,8.392488479614258
2006-09-26,8.574891090393066
2006-09-27,8.487833023071289
2006-09-28,8.45673942565918
2006-09-29,8.384197235107422
2006-10-02,8.330302238464355
2006-10-03,8.373831748962402
2006-10-04,8.382124900817871
2006-10-05,8.597687721252441
2006-10-06,8.58317756652832
2006-10-09,8.54587173461914
2006-10-10,8.603904724121094
2006-10-11,8.674375534057617
2006-10-12,8.802886962890625
2006-10-13,8.825687408447266
2006-10-16,8.877509117126465
2006-10-17,8.695108413696289
2006-10-18,8.668161392211914
2006-10-19,8.705470085144043
2006-10-20,8.612196922302246
2006-10-23,8.618416786193848
2006-10-24,8.688889503479004
2006-10-25,8.626703262329102
2006-10-26,8.502342224121094
2006-10-27,8.552087783813477
2006-10-30,8.599762916564941
2006-10-31,8.62048625946045
2006-11-01,8.56245231628418
2006-11-02,8.587320327758789
2006-11-03,8.603904724121094
2006-11-06,8.70339584350586
2006-11-07,8.62256145477295
2006-11-08,8.66608715057373
2006-11-09,8.70339584350586
2006-11-10,8.722051620483398
2006-11-13,8.742778778076172
2006-11-14,8.761429786682129
2006-11-15,8.705470085144043
2006-11-16,8.695108413696289
2006-11-17,8.705470085144043
2006-11-20,8.775944709777832
2006-11-21,8.80910587310791
2006-11-22,8.821542739868164
2006-11-24,8.7780122756958
2006-11-27,8.62048625946045
2006-11-28,8.554160118103027
2006-11-29,8.747396469116211
2006-11-30,8.884530067443848
2006-12-01,8.896991729736328
2006-12-04,8.992566108703613
2006-12-05,8.978023529052734
2006-12-06,8.959321975708008
2006-12-07,8.96763801574707
2006-12-08,9.054902076721191
2006-12-11,8.9801025390625
2006-12-12,8.938543319702148
2006-12-13,8.990489959716797
2006-12-14,9.034123420715332
2006-12-15,9.040356636047363
2006-12-18,8.928159713745117
2006-12-19,8.940625190734863
2006-12-20,8.923998832702637
2006-12-21,8.851280212402344
2006-12-22,8.923998832702637
2006-12-26,9.019577980041504
2006-12-27,9.088143348693848
2006-12-28,9.088143348693848
2006-12-29,9.059056282043457
2007-01-03,9.167097091674805
2007-01-04,9.165024757385254
2007-01-05,9.123469352722168
2007-01-08,9.158788681030273
2007-01-09,9.183722496032715
2007-01-10,9.273067474365234
2007-01-11,9.341634750366211
2007-01-12,9.418511390686035
2007-01-16,9.406042098999023
2007-01-17,9.466297149658203
2007-01-18,9.545254707336426
2007-01-19,9.557727813720703
2007-01-22,9.428897857666016
2007-01-23,9.439288139343262
2007-01-24,9.453831672668457
2007-01-25,9.549408912658691
2007-01-26,9.61382007598877
2007-01-29,9.647062301635742
2007-01-30,9.522397994995117
2007-01-31,9.624207496643066
2007-02-01,9.674071311950684
2007-02-02,9.707318305969238
2007-02-05,9.632522583007812
2007-02-06,9.669919967651367
2007-02-07,9.609665870666504
2007-02-08,9.56395435333252
2007-02-09,9.489153861999512
2007-02-12,9.470454216003418
2007-02-13,9.68445873260498
2007-02-14,9.71771240234375
2007-02-15,9.707318305969238
2007-02-16,9.682385444641113
2007-02-20,9.748876571655273
2007-02-21,9.823674201965332
2007-02-22,9.750954627990723
2007-02-23,9.807049751281738
2007-02-26,9.804972648620605
2007-02-27,9.492647171020508
2007-02-28,9.644644737243652
2007-03-01,9.5738525390625
2007-03-02,9.482237815856934
2007-03-05,9.3739652633667
2007-03-06,9.442672729492188
2007-03-07,9.390620231628418
2007-03-08,9.528044700622559
2007-03-09,9.557194709777832
2007-03-12,9.567604064941406
2007-03-13,9.3739652633667
2007-03-14,9.486398696899414
2007-03-15,9.478070259094238
2007-03-16,9.415606498718262
2007-03-19,9.567604064941406
2007-03-20,9.55511474609375
2007-03-21,9.59675407409668
2007-03-22,9.5738525390625
2007-03-23,9.578022956848145
2007-03-26,9.575933456420898
2007-03-27,9.578022956848145
2007-03-28,9.569687843322754
2007-03-29,9.615496635437012
2007-03-30,9.546785354614258
2007-04-02,9.765409469604492
2007-04-03,9.84869384765625
2007-04-04,9.911163330078125
2007-04-05,9.998619079589844
2007-04-09,10.0465087890625
2007-04-10,10.136040687561035
2007-04-11,10.140207290649414
2007-04-12,10.121461868286133
2007-04-13,10.169352531433105
2007-04-16,10.308858871459961
2007-04-17,10.292202949523926
2007-04-18,10.131875038146973
2007-04-19,10.227652549743652
2007-04-20,10.396309852600098
2007-04-23,10.217243194580078
2007-04-24,10.198503494262695
2007-04-25,10.269303321838379
2007-04-26,10.671161651611328
2007-04-27,10.58371353149414
2007-04-30,10.554558753967285
2007-05-01,10.675322532653809
2007-05-02,10.725296020507812
2007-05-03,10.731541633605957
2007-05-04,10.794008255004883
2007-05-07,10.800254821777344
2007-05-08,10.804420471191406
2007-05-09,11.012639045715332
2007-05-10,10.808585166931152
2007-05-11,11.043867111206055
2007-05-14,10.987651824951172
2007-05-15,11.241676330566406
2007-05-16,11.285402297973633
2007-05-17,11.322882652282715
2007-05-18,11.447813034057617
2007-05-21,11.4498929977417
2007-05-22,11.437395095825195
2007-05-23,11.399919509887695
2007-05-24,11.227097511291504
2007-05-25,11.299973487854004
2007-05-29,11.320794105529785
2007-05-30,11.418845176696777
2007-05-31,11.548171997070312
2007-06-01,11.60658073425293
2007-06-04,11.48768138885498
2007-06-05,11.473081588745117
2007-06-06,11.268651008605957
2007-06-07,11.020410537719727
2007-06-08,11.172690391540527
2007-06-11,11.103854179382324
2007-06-12,11.080904006958008
2007-06-13,11.260305404663086
2007-06-14,11.402154922485352
2007-06-15,11.410500526428223
2007-06-18,11.36877727508545
2007-06-19,11.414669036865234
2007-06-20,11.266561508178711
2007-06-21,11.316619873046875
2007-06-22,11.268651008605957
2007-06-25,11.172690391540527
2007-06-26,10.972431182861328
2007-06-27,11.045441627502441
2007-06-28,11.026670455932617
2007-06-29,11.091336250305176
2007-07-02,11.158085823059082
2007-07-03,11.151825904846191
2007-07-05,11.279077529907227
2007-07-06,11.32497501373291
2007-07-09,11.049616813659668
2007-07-10,10.936972618103027
2007-07-11,11.114278793334961
2007-07-12,11.456387519836426
2007-07-13,11.34791374206543
2007-07-16,11.12679672241211
2007-07-17,11.105936050415039
2007-07-18,11.195639610290527
2007-07-19,11.260305404663086
2007-07-20,11.085081100463867
2007-07-23,11.147655487060547
2007-07-24,10.87856388092041
2007-07-25,10.638671875
2007-07-26,10.49056339263916
2007-07-27,10.62198543548584
2007-07-30,10.778436660766602
2007-07-31,10.694992065429688
2007-08-01,10.828497886657715
2007-08-02,10.807637214660645
2007-08-03,10.553141593933105
2007-08-06,10.690825462341309
2007-08-07,10.578176498413086
2007-08-08,10.605295181274414
2007-08-09,10.117168426513672
2007-08-10,10.832673072814941
2007-08-13,10.688742637634277
2007-08-14,10.41964054107666
2007-08-15,10.125514030456543
2007-08-16,10.138030052185059
2007-08-17,10.542716979980469
2007-08-20,10.574007987976074
2007-08-21,10.596949577331543
2007-08-22,10.903594017028809
2007-08-23,11.110113143920898
2007-08-24,11.01415729522705
2007-08-27,10.930712699890137
2007-08-28,10.596949577331543
2007-08-29,10.780517578125
2007-08-30,10.774251937866211
2007-08-31,10.947726249694824
2007-09-04,10.981165885925293
2007-09-05,11.062677383422852
2007-09-06,11.043867111206055
2007-09-07,10.872483253479004
2007-09-10,10.8390474319458
2007-09-11,10.853672981262207
2007-09-12,10.797245025634766
2007-09-13,10.868307113647461
2007-09-14,10.853672981262207
2007-09-17,10.853672981262207
2007-09-18,11.386636734008789
2007-09-19,11.43052864074707
2007-09-20,11.424262046813965
2007-09-21,11.436800956726074
2007-09-24,11.369915008544922
2007-09-25,11.37828254699707
2007-09-26,11.474419593811035
2007-09-27,11.53503131866455
2007-09-28,11.234065055847168
2007-10-01,11.451430320739746
2007-10-02,11.49532413482666
2007-10-03,11.49532413482666
2007-10-04,11.466057777404785
2007-10-05,11.64371395111084
2007-10-08,11.616546630859375
2007-10-09,11.652078628540039
2007-10-10,11.154637336730957
2007-10-11,11.004159927368164
2007-10-12,10.908014297485352
2007-10-15,10.983257293701172
2007-10-16,11.012516975402832
2007-10-17,11.275864601135254
2007-10-18,11.31557559967041
2007-10-19,11.043867111206055
2007-10-22,11.229881286621094
2007-10-23,11.150460243225098
2007-10-24,11.087760925292969
2007-10-25,10.586149215698242
2007-10-26,10.38550090789795
2007-10-29,10.427297592163086
2007-10-30,10.41894245147705
2007-10-31,10.362512588500977
2007-11-01,10.14514446258545
2007-11-02,10.191129684448242
2007-11-05,10.003020286560059
2007-11-06,9.963308334350586
2007-11-07,9.725041389465332
2007-11-08,9.925684928894043
2007-11-09,9.645623207092285
2007-11-12,9.61635971069336
2007-11-13,9.821186065673828
2007-11-14,9.704140663146973
2007-11-15,9.612178802490234
2007-11-16,9.557835578918457
2007-11-19,9.311208724975586
2007-11-20,9.411532402038574
2007-11-21,9.273590087890625
2007-11-23,9.503500938415527
2007-11-26,9.275684356689453
2007-11-27,9.518125534057617
2007-11-28,9.716684341430664
2007-11-29,9.741820335388184
2007-11-30,9.687356948852539
2007-12-03,9.584724426269531
2007-12-04,9.421347618103027
2007-12-05,9.530265808105469
2007-12-06,9.634997367858887
2007-12-07,9.60776424407959
2007-12-10,9.708301544189453
2007-12-11,9.42972469329834
2007-12-12,9.523984909057617
2007-12-13,9.773236274719238
2007-12-14,9.60776424407959
2007-12-17,9.459051132202148
2007-12-18,9.373170852661133
2007-12-19,9.27891731262207
2007-12-20,9.360603332519531
2007-12-21,9.651752471923828
2007-12-24,9.658031463623047
2007-12-26,9.647560119628906
2007-12-27,9.48628044128418
2007-12-28,9.479996681213379
2007-12-31,9.425539016723633
2008-01-02,9.31242847442627
2008-01-03,9.193037033081055
2008-01-04,9.136486053466797
2008-01-07,9.017098426818848
2008-01-08,8.845343589782715
2008-01-09,8.924935340881348
2008-01-10,9.142772674560547
2008-01-11,9.188849449157715
2008-01-14,9.387836456298828
2008-01-15,9.2475004196167
2008-01-16,9.205611228942871
2008-01-17,8.797165870666504
2008-01-18,8.803450584411621
2008-01-22,8.805546760559082
2008-01-23,9.023383140563965
2008-01-24,8.839058876037598
2008-01-25,8.70500659942627
2008-01-28,9.023383140563965
2008-01-29,9.207703590393066
2008-01-30,9.412970542907715
2008-01-31,9.597289085388184
2008-02-01,9.716683387756348
2008-02-04,9.452767372131348
2008-02-05,9.224459648132324
2008-02-06,9.264256477355957
2008-02-07,9.297769546508789
2008-02-08,9.293582916259766
2008-02-11,9.373170852661133
2008-02-12,9.433916091918945
2008-02-13,9.513508796691895
2008-02-14,9.473711013793945
2008-02-15,9.452767372131348
2008-02-19,9.479996681213379
2008-02-20,9.565872192382812
2008-02-21,9.540739059448242
2008-02-22,9.588916778564453
2008-02-25,9.743910789489746
2008-02-26,9.66850471496582
2008-02-27,9.662225723266602
2008-02-28,9.599249839782715
2008-02-29,9.25709342956543
2008-03-03,9.431315422058105
2008-03-04,9.1647367477417
2008-03-05,9.32846450805664
2008-03-06,9.25499439239502
2008-03-07,9.175227165222168
2008-03-10,8.931726455688477
2008-03-11,9.30537223815918
2008-03-12,9.18152904510498
2008-03-13,9.282283782958984
2008-03-14,9.078668594360352
2008-03-17,8.9506254196167
2008-03-18,9.133246421813965
2008-03-19,8.908638000488281
2008-03-20,9.242403984069824
2008-03-24,9.487991333007812
2008-03-25,9.739891052246094
2008-03-26,9.628637313842773
2008-03-27,9.475403785705566
2008-03-28,9.475403785705566
2008-03-31,9.643331527709961
2008-04-01,9.95610237121582
2008-04-02,10.079948425292969
2008-04-03,10.04636001586914
2008-04-04,10.149211883544922
2008-04-07,9.903623580932617
2008-04-08,9.903623580932617
2008-04-09,9.737791061401367
2008-04-10,9.800765037536621
2008-04-11,9.664321899414062
2008-04-14,9.695808410644531
2008-04-15,9.935110092163086
2008-04-16,10.203790664672852
2008-04-17,10.629911422729492
2008-04-18,10.862915992736816
2008-04-21,10.747466087341309
2008-04-22,10.501869201660156
2008-04-23,10.51866340637207
2008-04-24,11.23865795135498
2008-04-25,11.370903968811035
2008-04-28,11.360406875610352
2008-04-29,11.219762802124023
2008-04-30,11.289039611816406
2008-05-01,11.375096321105957
2008-05-02,11.320525169372559
2008-05-05,11.412882804870605
2008-05-06,11.272244453430176
2008-05-07,11.192477226257324
2008-05-08,11.435973167419434
2008-05-09,11.29113483428955
2008-05-12,11.454866409301758
2008-05-13,11.440176010131836
2008-05-14,11.482156753540039
2008-05-15,11.721457481384277
2008-05-16,11.675275802612305
2008-05-19,11.391894340515137
2008-05-20,11.343611717224121
2008-05-21,11.127405166625977
2008-05-22,11.200872421264648
2008-05-23,11.12320613861084
2008-05-27,11.146297454833984
2008-05-28,11.261749267578125
2008-05-29,11.295393943786621
2008-05-30,11.419472694396973
2008-06-02,11.516214370727539
2008-06-03,11.265954971313477
2008-06-04,11.169217109680176
2008-06-05,11.343764305114746
2008-06-06,10.95259952545166
2008-06-09,10.83062744140625
2008-06-10,10.595087051391602
2008-06-11,10.483621597290039
2008-06-12,10.639244079589844
2008-06-13,11.059860229492188
2008-06-16,10.946292877197266
2008-06-17,10.925262451171875
2008-06-18,10.921053886413574
2008-06-19,11.034625053405762
2008-06-20,10.876890182495117
2008-06-23,10.778050422668457
2008-06-24,10.313282012939453
2008-06-25,10.443668365478516
2008-06-26,10.115596771240234
2008-06-27,10.027268409729004
2008-06-30,10.039887428283691
2008-07-01,9.816961288452148
2008-07-02,9.66554069519043
2008-07-03,9.848511695861816
2008-07-07,9.850607872009277
2008-07-08,10.006239891052246
2008-07-09,9.787524223327637
2008-07-10,9.808554649353027
2008-07-11,9.659234046936035
2008-07-14,9.53305435180664
2008-07-15,9.316442489624023
2008-07-16,9.642409324645996
2008-07-17,10.599291801452637
2008-07-18,10.626631736755371
2008-07-21,10.592985153198242
2008-07-22,10.605602264404297
2008-07-23,10.500446319580078
2008-07-24,9.560394287109375
2008-07-25,9.501509666442871
2008-07-28,9.27017879486084
2008-07-29,9.398460388183594
2008-07-30,9.655034065246582
2008-07-31,9.375324249267578
2008-08-01,9.3921480178833
2008-08-04,9.3921480178833
2008-08-05,9.568804740905762
2008-08-06,9.509922981262207
2008-08-07,9.364812850952148
2008-08-08,9.448930740356445
2008-08-11,9.617171287536621
2008-08-12,9.364812850952148
2008-08-13,9.265963554382324
2008-08-14,9.398460388183594
2008-08-15,9.554085731506348
2008-08-18,9.341676712036133
2008-08-19,9.26386547088623
2008-08-20,9.350090980529785
2008-08-21,9.493095397949219
2008-08-22,9.56459903717041
2008-08-25,9.383737564086914
2008-08-26,9.398460388183594
2008-08-27,9.478377342224121
2008-08-28,9.68703556060791
2008-08-29,9.678606986999512
2008-09-02,9.655423164367676
2008-09-03,9.560577392578125
2008-09-04,9.14957332611084
2008-09-05,9.27603530883789
2008-09-08,9.280251502990723
2008-09-09,8.846062660217285
2008-09-10,9.046290397644043
2008-09-11,9.337160110473633
2008-09-12,9.516315460205078
2008-09-15,9.297113418579102
2008-09-16,9.339264869689941
2008-09-17,8.782829284667969
2008-09-18,8.88822078704834
2008-09-19,8.917725563049316
2008-09-22,8.696410179138184
2008-09-23,8.669015884399414
2008-09-24,8.698522567749023
2008-09-25,8.814448356628418
2008-09-26,9.01046371459961
2008-09-29,8.43084716796875
2008-09-30,8.32335376739502
2008-10-01,8.154731750488281
2008-10-02,7.798532962799072
2008-10-03,7.549821376800537
2008-10-06,7.280034065246582
2008-10-07,6.940690040588379
2008-10-08,6.826874732971191
2008-10-09,6.481210708618164
2008-10-10,6.569736480712891
2008-10-13,7.32218599319458
2008-10-14,7.221018314361572
2008-10-15,6.512825965881348
2008-10-16,6.76996374130249
2008-10-17,6.799475193023682
2008-10-20,7.0692620277404785
2008-10-21,6.828981876373291
2008-10-22,6.481210708618164
2008-10-23,6.441163063049316
2008-10-24,6.259901523590088
2008-10-27,5.928990364074707
2008-10-28,6.531795024871826
2008-10-29,6.508611679077148
2008-10-30,7.1577863693237305
2008-10-31,7.20836877822876
2008-11-03,7.43178653717041
2008-11-04,7.783774375915527
2008-11-05,7.7395100593566895
2008-11-06,7.271599769592285
2008-11-07,7.2990031242370605
2008-11-10,7.269495964050293
2008-11-11,7.071369647979736
2008-11-12,6.748889446258545
2008-11-13,7.248416900634766
2008-11-14,6.9069671630859375
2008-11-17,6.896429538726807
2008-11-18,6.923830509185791
2008-11-19,6.449595928192139
2008-11-20,6.093391418457031
2008-11-21,6.361071586608887
2008-11-24,6.843738555908203
2008-11-25,7.124063968658447
2008-11-26,7.506689071655273
2008-11-28,7.7054033279418945
2008-12-01,7.088124752044678
2008-12-02,7.337573051452637
2008-12-03,7.481320858001709
2008-12-04,7.145204067230225
2008-12-05,7.38619327545166
2008-12-08,7.973878383636475
2008-12-09,7.770932197570801
2008-12-10,8.134537696838379
2008-12-11,8.162020683288574
2008-12-12,8.468546867370605
2008-12-15,8.309995651245117
2008-12-16,8.671483993530273
2008-12-17,8.827916145324707
2008-12-18,8.766611099243164
2008-12-19,8.732789993286133
2008-12-22,8.394553184509277
2008-12-23,8.297311782836914
2008-12-24,8.373417854309082
2008-12-26,8.546762466430664
2008-12-29,8.476998329162598
2008-12-30,8.650341987609863
2008-12-31,8.791977882385254
2009-01-02,9.045659065246582
2009-01-05,9.022400856018066
2009-01-06,9.03085994720459
2009-01-07,8.745471000671387
2009-01-08,8.914594650268555
2009-01-09,8.665141105651855
2009-01-12,8.597496032714844
2009-01-13,8.523508071899414
2009-01-14,8.166247367858887
2009-01-15,8.242347717285156
2009-01-16,8.29520320892334
2009-01-20,7.806873321533203
2009-01-21,8.191614151000977
2009-01-22,8.149336814880371
2009-01-23,8.153562545776367
2009-01-26,8.172589302062988
2009-01-27,8.288858413696289
2009-01-28,8.47276782989502
2009-01-29,8.493913650512695
2009-01-30,8.104941368103027
2009-02-02,8.2169828414917
2009-02-03,8.233893394470215
2009-02-04,8.413579940795898
2009-02-05,8.502367973327637
2009-02-06,8.7158784866333
2009-02-09,8.83848762512207
2009-02-10,8.561563491821289
2009-02-11,8.584811210632324
2009-02-12,8.836372375488281
2009-02-13,8.825804710388184
2009-02-17,8.489683151245117
2009-02-18,8.403013229370117
2009-02-19,8.394553184509277
2009-02-20,8.464315414428711
2009-02-23,8.083803176879883
2009-02-24,8.447402954101562
2009-02-25,8.441068649291992
2009-02-26,8.462258338928223
2009-02-27,8.538551330566406
2009-03-02,8.2376127243042
2009-03-03,8.002371788024902
2009-03-04,8.110459327697754
2009-03-05,8.07442855834961
2009-03-06,7.892174243927002
2009-03-09,7.817996978759766
2009-03-10,8.04899787902832
2009-03-11,8.129528045654297
2009-03-12,8.326622009277344
2009-03-13,8.436822891235352
2009-03-16,8.405034065246582
2009-03-17,8.636033058166504
2009-03-18,8.88823127746582
2009-03-19,8.803457260131836
2009-03-20,8.771672248840332
2009-03-23,9.193404197692871
2009-03-24,9.163734436035156
2009-03-25,9.278178215026855
2009-03-26,9.379900932312012
2009-03-27,9.191285133361816
2009-03-30,9.174332618713379
2009-03-31,9.197641372680664
2009-04-01,9.293012619018555
2009-04-02,9.390497207641602
2009-04-03,9.362945556640625
2009-04-06,9.172213554382324
2009-04-07,8.943334579467773
2009-04-08,8.992074012756348
2009-04-09,9.161617279052734
2009-04-13,9.030220031738281
2009-04-14,8.936973571777344
2009-04-15,9.000553131103516
2009-04-16,9.11923599243164
2009-04-17,9.144660949707031
2009-04-20,8.909421920776367
2009-04-21,9.0238618850708
2009-04-22,9.049293518066406
2009-04-23,8.727163314819336
2009-04-24,8.544910430908203
2009-04-27,8.277878761291504
2009-04-28,8.040519714355469
2009-04-29,8.22913646697998
2009-04-30,7.993899345397949
2009-05-01,8.053238868713379
2009-05-04,8.131645202636719
2009-05-05,8.273638725280762
2009-05-06,8.352051734924316
2009-05-07,8.146479606628418
2009-05-08,8.224896430969238
2009-05-11,8.199467658996582
2009-05-12,8.39443588256836
2009-05-13,8.152841567993164
2009-05-14,8.26728630065918
2009-05-15,8.30966567993164
2009-05-18,8.432587623596191
2009-05-19,8.45801830291748
2009-05-20,8.356293678283691
2009-05-21,8.210062026977539
2009-05-22,8.24185562133789
2009-05-26,8.48556900024414
2009-05-27,8.24185562133789
2009-05-28,8.269468307495117
2009-05-29,8.456445693969727
2009-06-01,8.936637878417969
2009-06-02,9.263850212097168
2009-06-03,9.146985054016113
2009-06-04,9.329717636108398
2009-06-05,9.272350311279297
2009-06-08,9.39133358001709
2009-06-09,9.43595027923584
2009-06-10,9.28722095489502
2009-06-11,9.306341171264648
2009-06-12,9.13636589050293
2009-06-15,8.94726276397705
2009-06-16,8.787906646728516
2009-06-17,8.819781303405762
2009-06-18,8.902642250061035
2009-06-19,8.904767990112305
2009-06-22,8.62855339050293
2009-06-23,8.632803916931152
2009-06-24,8.753911972045898
2009-06-25,8.960013389587402
2009-06-26,9.112993240356445
2009-06-29,9.614429473876953
2009-06-30,9.595308303833008
2009-07-01,10.166858673095703
2009-07-02,10.001132011413574
2009-07-06,9.975637435913086
2009-07-07,9.812033653259277
2009-07-08,9.812033653259277
2009-07-09,9.639925956726074
2009-07-10,9.6802978515625
2009-07-13,9.758913040161133
2009-07-14,9.75466251373291
2009-07-15,10.026627540588379
2009-07-16,10.11799144744873
2009-07-17,9.977766036987305
2009-07-20,10.037257194519043
2009-07-21,9.986260414123535
2009-07-22,10.10949420928955
2009-07-23,10.234853744506836
2009-07-24,10.521692276000977
2009-07-27,10.540814399719238
2009-07-28,10.443077087402344
2009-07-29,10.392084121704102
2009-07-30,10.375088691711426
2009-07-31,10.275222778320312
2009-08-03,10.445201873779297
2009-08-04,10.394207954406738
2009-08-05,10.304969787597656
2009-08-06,10.11799144744873
2009-08-07,10.039376258850098
2009-08-10,10.15623664855957
2009-08-11,10.385709762573242
2009-08-12,10.545064926147461
2009-08-13,10.940268516540527
2009-08-14,10.746914863586426
2009-08-17,10.661925315856934
2009-08-18,10.640679359436035
2009-08-19,10.640679359436035
2009-08-20,10.627928733825684
2009-08-21,10.640679359436035
2009-08-24,10.487701416015625
2009-08-25,10.545064926147461
2009-08-26,10.542941093444824
2009-08-27,10.530190467834473
2009-08-28,10.381160736083984
2009-08-31,10.317288398742676
2009-09-01,10.225740432739258
2009-09-02,10.293865203857422
2009-09-03,10.206576347351074
2009-09-04,10.304516792297363
2009-09-08,10.483355522155762
2009-09-09,10.572774887084961
2009-09-10,10.60257625579834
2009-09-11,10.432257652282715
2009-09-14,10.65367603302002
2009-09-15,10.862317085266113
2009-09-16,11.068840026855469
2009-09-17,10.745222091674805
2009-09-18,10.843154907226562
2009-09-21,10.90277099609375
2009-09-22,10.779288291931152
2009-09-23,10.511029243469238
2009-09-24,10.432257652282715
2009-09-25,10.419476509094238
2009-09-28,10.689865112304688
2009-09-29,10.61748218536377
2009-09-30,10.474839210510254
2009-10-01,10.442900657653809
2009-10-02,10.402449607849121
2009-10-05,10.668577194213867
2009-10-06,10.611092567443848
2009-10-07,10.770771026611328
2009-10-08,10.890000343322754
2009-10-09,10.977288246154785
2009-10-12,11.085871696472168
2009-10-13,11.002838134765625
2009-10-14,11.126319885253906
2009-10-15,11.113546371459961
2009-10-16,10.926194190979004
2009-10-19,11.007092475891113
2009-10-20,10.951738357543945
2009-10-21,10.787805557250977
2009-10-22,10.87935733795166
2009-10-23,10.67922592163086
2009-10-26,10.611092567443848
2009-10-27,10.6132230758667
2009-10-28,10.310897827148438
2009-10-29,10.736706733703613
2009-10-30,10.502514839172363
2009-11-02,10.423739433288574
2009-11-03,10.48548412322998
2009-11-04,10.379029273986816
2009-11-05,10.489741325378418
2009-11-06,10.53870677947998
2009-11-09,10.828256607055664
2009-11-10,10.738835334777832
2009-11-11,10.730321884155273
2009-11-12,10.632384300231934
2009-11-13,10.670705795288086
2009-11-16,10.836771011352539
2009-11-17,10.926194190979004
2009-11-18,10.868709564208984
2009-11-19,10.75161075592041
2009-11-20,10.728189468383789
2009-11-23,10.800580978393555
2009-11-24,10.723933219909668
2009-11-25,10.804835319519043
2009-11-27,10.634174346923828
2009-11-30,10.540315628051758
2009-12-01,10.585115432739258
2009-12-02,10.467789649963379
2009-12-03,10.31205940246582
2009-12-04,10.49552059173584
2009-12-07,10.681109428405762
2009-12-08,11.080024719238281
2009-12-09,10.962697982788086
2009-12-10,10.975500106811523
2009-12-11,10.984030723571777
2009-12-14,11.122689247131348
2009-12-15,11.077892303466797
2009-12-16,11.129090309143066
2009-12-17,10.943495750427246
2009-12-18,10.934961318969727
2009-12-21,11.00109577178955
2009-12-22,11.048025131225586
2009-12-23,11.043755531311035
2009-12-24,11.097088813781738
2009-12-28,11.118416786193848
2009-12-29,11.12695598602295
2009-12-30,11.118416786193848
2009-12-31,11.028827667236328
2010-01-04,11.19735050201416
2010-01-05,11.071496963500977
2010-01-06,11.092825889587402
2010-01-07,11.067227363586426
2010-01-08,11.107755661010742
2010-01-11,11.050159454345703
2010-01-12,11.033096313476562
2010-01-13,11.077892303466797
2010-01-14,11.026693344116211
2010-01-15,10.966964721679688
2010-01-19,11.082157135009766
2010-01-20,10.971227645874023
2010-01-21,10.909364700317383
2010-01-22,10.847501754760742
2010-01-25,10.849635124206543
2010-01-26,10.785638809204102
2010-01-27,10.762170791625977
2010-01-28,10.781368255615234
2010-01-29,10.83470630645752
2010-02-01,10.860301971435547
2010-02-02,11.137624740600586
2010-02-03,10.994693756103516
2010-02-04,10.664043426513672
2010-02-05,10.783504486083984
2010-02-08,10.719507217407227
2010-02-09,10.787772178649902
2010-02-10,10.685373306274414
2010-02-11,10.890165328979492
2010-02-12,10.962697982788086
2010-02-16,11.101357460021973
2010-02-17,11.124824523925781
2010-02-18,11.28268051147461
2010-02-19,11.227219581604004
2010-02-22,11.237885475158691
2010-02-23,11.158954620361328
2010-02-24,11.310412406921387
2010-02-25,11.355298042297363
